https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume BUSD,tradecount
1659657600000,2022-08-05,ADABUSD,0.4997,0.5193,0.4993,0.5174,53284897.1,27195978.59508,65905
1659571200000,2022-08-04,ADABUSD,0.5006,0.5111,0.4938,0.4997,46209413.4,23159247.12718,63873
1659484800000,2022-08-03,ADABUSD,0.4965,0.5167,0.4892,0.5005,47295116.3,23947054.56069,69217
1659398400000,2022-08-02,ADABUSD,0.5126,0.5156,0.4888,0.4964,67176170.3,33506161.61628,95151
1659312000000,2022-08-01,ADABUSD,0.5164,0.5264,0.5008,0.5126,48345650.7,24809590.58728,72153
1659225600000,2022-07-31,ADABUSD,0.5264,0.5443,0.513,0.5164,49387076.9,26169933.93403,83590
1659139200000,2022-07-30,ADABUSD,0.5221,0.5565,0.51,0.5264,94162748.4,50194680.03207,129015
1659052800000,2022-07-29,ADABUSD,0.5132,0.5456,0.5066,0.522,106137658.8,55943392.82453,164025
1658966400000,2022-07-28,ADABUSD,0.5113,0.5242,0.4887,0.5131,98373478.6,49911918.62174,123998
1658880000000,2022-07-27,ADABUSD,0.4679,0.5124,0.4589,0.5113,100500574.1,48778810.71217,125151
1658793600000,2022-07-26,ADABUSD,0.4753,0.4774,0.451,0.4678,72453591.5,33574583.69072,85746
1658707200000,2022-07-25,ADABUSD,0.512,0.5154,0.474,0.4752,75039839.3,36950340.77107,94524
1658620800000,2022-07-24,ADABUSD,0.5172,0.5389,0.5096,0.512,75342136.0,39300314.47327,103178
1658534400000,2022-07-23,ADABUSD,0.4828,0.5188,0.4732,0.5169,73427850.1,36060152.38266,86284
1658448000000,2022-07-22,ADABUSD,0.4994,0.5113,0.4772,0.4828,72107529.7,35715137.6235,85648
1658361600000,2022-07-21,ADABUSD,0.4909,0.5024,0.4755,0.4995,96780247.0,47313243.56727,104090
1658275200000,2022-07-20,ADABUSD,0.5153,0.5488,0.4869,0.4908,151133046.9,78545294.80446,163413
1658188800000,2022-07-19,ADABUSD,0.4902,0.5258,0.4732,0.5154,132848355.8,66294028.96649,161935
1658102400000,2022-07-18,ADABUSD,0.4477,0.4997,0.4456,0.4903,136823735.8,65664570.19432,144892
1658016000000,2022-07-17,ADABUSD,0.4577,0.4659,0.4421,0.4476,57847450.9,26196610.72718,62436
1657929600000,2022-07-16,ADABUSD,0.4419,0.4588,0.4315,0.4577,51787408.9,23118361.26183,55453
1657843200000,2022-07-15,ADABUSD,0.4413,0.4531,0.4323,0.4419,61660960.1,27243352.02773,65743
1657756800000,2022-07-14,ADABUSD,0.438,0.4461,0.4167,0.4413,64662176.5,27864702.61045,63898
1657670400000,2022-07-13,ADABUSD,0.4167,0.4415,0.4022,0.438,87292420.6,36762406.34879,94560
1657584000000,2022-07-12,ADABUSD,0.4344,0.442,0.4153,0.4168,58266104.0,25115173.46671,60739
1657497600000,2022-07-11,ADABUSD,0.4621,0.4625,0.4312,0.4343,67813067.9,30327959.77393,70236
1657411200000,2022-07-10,ADABUSD,0.4778,0.4794,0.455,0.462,48706474.9,22719064.64154,51063
1657324800000,2022-07-09,ADABUSD,0.4657,0.4846,0.465,0.4777,53786031.4,25677176.69019,58368
1657238400000,2022-07-08,ADABUSD,0.4774,0.4928,0.4601,0.4658,76011239.3,35905197.79425,79802
1657152000000,2022-07-07,ADABUSD,0.4618,0.4824,0.4604,0.4771,57125108.6,26884132.82053,62669
1657065600000,2022-07-06,ADABUSD,0.4567,0.4649,0.4468,0.4615,52623243.8,24055502.17365,58562
1656979200000,2022-07-05,ADABUSD,0.469,0.4711,0.4442,0.4567,69757489.4,31851637.09598,72317
1656892800000,2022-07-04,ADABUSD,0.4555,0.4759,0.4441,0.4691,68867385.9,31621094.96765,75205
1656806400000,2022-07-03,ADABUSD,0.4554,0.4593,0.4431,0.4553,31131600.7,14038723.41263,37900
1656720000000,2022-07-02,ADABUSD,0.4483,0.4612,0.4402,0.4552,37874299.2,17053666.36193,47424
1656633600000,2022-07-01,ADABUSD,0.4595,0.474,0.4422,0.4481,67693558.3,30739143.06825,80685
1656547200000,2022-06-30,ADABUSD,0.4656,0.467,0.4343,0.4594,72574858.3,32424856.9177,89842
1656460800000,2022-06-29,ADABUSD,0.4689,0.4766,0.4583,0.4655,67681781.4,31671760.40711,80997
1656374400000,2022-06-28,ADABUSD,0.485,0.4969,0.4665,0.4688,52720340.9,25427788.48978,71537
1656288000000,2022-06-27,ADABUSD,0.4897,0.5086,0.4754,0.485,52838032.8,26038908.43359,71807
1656201600000,2022-06-26,ADABUSD,0.4982,0.5255,0.4882,0.4897,68255536.8,34677527.55098,92402
1656115200000,2022-06-25,ADABUSD,0.4976,0.5074,0.4781,0.498,54530857.8,26910338.74646,74517
1656028800000,2022-06-24,ADABUSD,0.4796,0.5092,0.4758,0.4975,84204333.2,41815290.47417,104528
1655942400000,2022-06-23,ADABUSD,0.4587,0.4826,0.456,0.4794,54401287.1,25657018.87341,74604
1655856000000,2022-06-22,ADABUSD,0.4808,0.4809,0.4557,0.4588,67788977.7,31730050.39483,93096
1655769600000,2022-06-21,ADABUSD,0.491,0.5108,0.475,0.4807,88304287.1,43785731.66895,128802
1655683200000,2022-06-20,ADABUSD,0.4843,0.5085,0.4606,0.4911,92336821.3,44793562.16214,143135
1655596800000,2022-06-19,ADABUSD,0.4542,0.4896,0.4352,0.4841,108545915.3,50132802.65982,147125
1655510400000,2022-06-18,ADABUSD,0.4867,0.4946,0.42,0.4547,144608520.1,65883578.81279,182227
1655424000000,2022-06-17,ADABUSD,0.4755,0.5032,0.4712,0.4866,74626751.1,36504789.7359,116037
1655337600000,2022-06-16,ADABUSD,0.534,0.5466,0.4668,0.4754,107227715.1,53594246.57605,162683
1655251200000,2022-06-15,ADABUSD,0.4826,0.5386,0.4477,0.5339,207306861.1,99886429.69,316999
1655164800000,2022-06-14,ADABUSD,0.4634,0.5191,0.4361,0.4825,178698867.2,86567297.76064,272467
1655078400000,2022-06-13,ADABUSD,0.4898,0.4978,0.4356,0.4633,235195960.4,108733141.03625,335811
1654992000000,2022-06-12,ADABUSD,0.5536,0.5603,0.4889,0.4898,128320566.5,66926903.75043,187956
1654905600000,2022-06-11,ADABUSD,0.5737,0.6165,0.5427,0.5533,82993719.5,47578625.05307,149757
1654819200000,2022-06-10,ADABUSD,0.6318,0.6357,0.5693,0.5737,86241901.4,51466867.06657,156567
1654732800000,2022-06-09,ADABUSD,0.6401,0.6572,0.6253,0.6317,67714594.9,43411330.90027,123343
1654646400000,2022-06-08,ADABUSD,0.6137,0.6689,0.608,0.6403,117393667.0,75643235.45301,228030
1654560000000,2022-06-07,ADABUSD,0.6086,0.645,0.5711,0.614,105771416.6,64016274.30864,222458
1654473600000,2022-06-06,ADABUSD,0.5669,0.6454,0.5647,0.6086,103015259.9,63334530.68722,189443
1654387200000,2022-06-05,ADABUSD,0.5662,0.5805,0.5532,0.5668,34303153.6,19424971.375,65706
1654300800000,2022-06-04,ADABUSD,0.5595,0.5716,0.5444,0.5662,34185585.8,19110658.96393,75189
1654214400000,2022-06-03,ADABUSD,0.5869,0.605,0.5384,0.5595,62781118.3,35598914.14142,123703
1654128000000,2022-06-02,ADABUSD,0.5512,0.598,0.5483,0.5868,88038126.0,50524986.91567,152595
1654041600000,2022-06-01,ADABUSD,0.6262,0.6309,0.536,0.551,95539408.9,55889618.63263,180270
1653955200000,2022-05-31,ADABUSD,0.5695,0.6887,0.567,0.6264,198514526.5,125567535.28718,372999
1653868800000,2022-05-30,ADABUSD,0.4815,0.5772,0.4768,0.5692,78794681.0,41784136.09992,141297
1653782400000,2022-05-29,ADABUSD,0.4641,0.4822,0.4556,0.4815,31085545.0,14588015.0107,48513
1653696000000,2022-05-28,ADABUSD,0.4561,0.4688,0.4474,0.464,29208282.3,13425622.81612,48982
1653609600000,2022-05-27,ADABUSD,0.4783,0.4833,0.445,0.4561,66776162.4,30841746.47076,116972
1653523200000,2022-05-26,ADABUSD,0.514,0.5205,0.4611,0.4783,61078362.0,29832465.95545,118368
1653436800000,2022-05-25,ADABUSD,0.5213,0.5321,0.5066,0.514,34940292.6,18029186.67034,66348
1653350400000,2022-05-24,ADABUSD,0.5128,0.525,0.4923,0.5215,43348685.3,22211458.24278,80014
1653264000000,2022-05-23,ADABUSD,0.541,0.559,0.5037,0.5128,65717936.2,35320499.90283,126810
1653177600000,2022-05-22,ADABUSD,0.5279,0.5482,0.5212,0.5411,44797694.1,24019200.61931,81466
1653091200000,2022-05-21,ADABUSD,0.5156,0.5379,0.5081,0.5279,33783628.7,17760251.43665,70251
1653004800000,2022-05-20,ADABUSD,0.5329,0.5442,0.501,0.5159,61806728.3,32281179.95136,123506
1652918400000,2022-05-19,ADABUSD,0.5052,0.5475,0.4913,0.5328,73337161.0,38188458.6488,154545
1652832000000,2022-05-18,ADABUSD,0.577,0.5857,0.5022,0.5051,78636410.0,42058175.1962,162909
1652745600000,2022-05-17,ADABUSD,0.5562,0.5991,0.5501,0.5769,73940731.4,42419785.16876,159979
1652659200000,2022-05-16,ADABUSD,0.5975,0.6137,0.5438,0.5561,97248708.0,55224215.91833,222690
1652572800000,2022-05-15,ADABUSD,0.5368,0.5992,0.514,0.5977,82570666.8,45511414.47247,197340
1652486400000,2022-05-14,ADABUSD,0.5282,0.5561,0.4879,0.5365,107544071.8,56009963.32926,241998
1652400000000,2022-05-13,ADABUSD,0.4719,0.6077,0.4671,0.5278,132704096.1,73952859.9372,282948
1652313600000,2022-05-12,ADABUSD,0.5159,0.5485,0.37,0.4719,204515695.51,92969571.804794,426197
1652227200000,2022-05-11,ADABUSD,0.6287,0.6629,0.4702,0.5159,141930849.09,82181542.016744,348231
1652140800000,2022-05-10,ADABUSD,0.6019,0.7006,0.5831,0.6285,92122663.33,59890324.4502,231029
1652054400000,2022-05-09,ADABUSD,0.7403,0.7538,0.5983,0.6025,120267910.61,79798383.71665,225011
1651968000000,2022-05-08,ADABUSD,0.7603,0.7659,0.7252,0.7402,39208650.34,29169645.958981,83216
1651881600000,2022-05-07,ADABUSD,0.7833,0.7856,0.7467,0.7601,27923247.5,21560399.92259,72381
1651795200000,2022-05-06,ADABUSD,0.7885,0.7994,0.7624,0.7832,62471432.6,48963072.63006,170469
1651708800000,2022-05-05,ADABUSD,0.8987,0.9054,0.7715,0.7883,78301205.6,65109678.77245,191891
1651622400000,2022-05-04,ADABUSD,0.7711,0.899,0.7676,0.8984,62869948.7,52395590.31701,166390
1651536000000,2022-05-03,ADABUSD,0.7806,0.7991,0.7605,0.7711,24537105.5,19180526.16571,56343
1651449600000,2022-05-02,ADABUSD,0.7896,0.7967,0.764,0.7809,31374379.4,24494947.56955,76540
1651363200000,2022-05-01,ADABUSD,0.7557,0.8002,0.7452,0.7896,43556994.7,33611247.45612,92129
1651276800000,2022-04-30,ADABUSD,0.8049,0.8179,0.7359,0.7558,41831189.03,32716204.21832,95807
1651190400000,2022-04-29,ADABUSD,0.8431,0.8494,0.7892,0.8048,35959831.4,29365084.18086,80281
1651104000000,2022-04-28,ADABUSD,0.8403,0.8525,0.8258,0.8433,35520753.6,29884233.12872,73721
1651017600000,2022-04-27,ADABUSD,0.8257,0.856,0.8183,0.8404,36828651.9,30881917.62598,91564
1650931200000,2022-04-26,ADABUSD,0.8977,0.9028,0.8165,0.8257,39125293.8,33427414.72059,101901
1650844800000,2022-04-25,ADABUSD,0.886,0.9031,0.8268,0.8976,36677504.3,31541041.96565,96872
1650758400000,2022-04-24,ADABUSD,0.887,0.899,0.877,0.886,10402536.6,9242082.9353,26351
1650672000000,2022-04-23,ADABUSD,0.907,0.913,0.881,0.887,8724002.6,7824727.9673,23245
1650585600000,2022-04-22,ADABUSD,0.909,0.925,0.892,0.907,15727398.3,14306059.2267,40936
1650499200000,2022-04-21,ADABUSD,0.936,0.971,0.891,0.91,19407100.1,18268634.7587,54110
1650412800000,2022-04-20,ADABUSD,0.952,0.976,0.931,0.936,18422518.7,17519227.2908,46728
1650326400000,2022-04-19,ADABUSD,0.937,0.969,0.927,0.952,21320942.3,20074586.3797,46694
1650240000000,2022-04-18,ADABUSD,0.915,0.957,0.875,0.936,28666571.9,26080740.699,66587
1650153600000,2022-04-17,ADABUSD,0.951,0.963,0.913,0.914,9821848.6,9262491.0127,26846
1650067200000,2022-04-16,ADABUSD,0.955,0.962,0.937,0.951,7099408.7,6752150.7289,20101
1649980800000,2022-04-15,ADABUSD,0.933,0.959,0.929,0.956,9689516.8,9190255.4561,27270
1649894400000,2022-04-14,ADABUSD,0.974,0.985,0.923,0.933,15732598.2,15001826.4241,41575
1649808000000,2022-04-13,ADABUSD,0.955,0.98,0.935,0.974,16908208.8,16232159.4767,44473
1649721600000,2022-04-12,ADABUSD,0.919,0.982,0.916,0.954,25515618.7,24269192.624,63508
1649635200000,2022-04-11,ADABUSD,1.027,1.033,0.916,0.92,35294376.9,34149642.0854,94266
1649548800000,2022-04-10,ADABUSD,1.044,1.07,1.024,1.027,13028308.7,13629065.038,37770
1649462400000,2022-04-09,ADABUSD,1.025,1.047,1.021,1.044,12166285.2,12569935.1988,32887
1649376000000,2022-04-08,ADABUSD,1.089,1.1,1.019,1.025,19219616.9,20540962.1503,60498
1649289600000,2022-04-07,ADABUSD,1.052,1.101,1.039,1.089,21549392.6,23172861.514,65313
1649203200000,2022-04-06,ADABUSD,1.171,1.173,1.048,1.053,42701592.0,47333120.9624,122107
1649116800000,2022-04-05,ADABUSD,1.212,1.219,1.164,1.171,24844583.6,29747420.8194,71320
1649030400000,2022-04-04,ADABUSD,1.187,1.246,1.161,1.212,48929294.8,58964159.5334,153487
1648944000000,2022-04-03,ADABUSD,1.156,1.2,1.144,1.186,18455302.5,21676187.2481,56262
1648857600000,2022-04-02,ADABUSD,1.166,1.195,1.146,1.157,27172130.0,31897716.2113,80144
1648771200000,2022-04-01,ADABUSD,1.141,1.175,1.105,1.166,34520060.5,39570129.575,90482
1648684800000,2022-03-31,ADABUSD,1.19,1.229,1.133,1.142,42422845.4,50140441.4655,113047
1648598400000,2022-03-30,ADABUSD,1.191,1.218,1.163,1.191,35024408.7,41714454.7456,89882
1648512000000,2022-03-29,ADABUSD,1.169,1.243,1.167,1.19,39150819.9,47233228.8909,96940
1648425600000,2022-03-28,ADABUSD,1.185,1.245,1.158,1.17,54241768.7,65278319.0481,133287
1648339200000,2022-03-27,ADABUSD,1.152,1.187,1.105,1.184,30166299.9,34479057.7526,68688
1648252800000,2022-03-26,ADABUSD,1.097,1.16,1.079,1.153,27245252.0,30695217.6872,72186
1648166400000,2022-03-25,ADABUSD,1.132,1.167,1.072,1.096,49782973.9,55761280.1004,111152
1648080000000,2022-03-24,ADABUSD,1.108,1.19,1.078,1.132,73757400.8,84046385.8277,166479
1647993600000,2022-03-23,ADABUSD,0.975,1.11,0.957,1.108,71602677.4,74507513.6359,150582
1647907200000,2022-03-22,ADABUSD,0.918,0.989,0.908,0.975,32417337.4,31085698.1244,68198
1647820800000,2022-03-21,ADABUSD,0.879,0.93,0.864,0.918,23485681.0,21170717.3013,49846
1647734400000,2022-03-20,ADABUSD,0.903,0.916,0.864,0.879,19734364.7,17486241.1457,41514
1647648000000,2022-03-19,ADABUSD,0.853,0.917,0.851,0.902,22343273.3,19751991.4505,45784
1647561600000,2022-03-18,ADABUSD,0.836,0.86,0.822,0.853,15142478.3,12733844.6046,29821
1647475200000,2022-03-17,ADABUSD,0.839,0.858,0.828,0.837,18124831.6,15286315.5113,35694
1647388800000,2022-03-16,ADABUSD,0.8,0.841,0.795,0.839,30328948.3,24734728.9948,56241
1647302400000,2022-03-15,ADABUSD,0.803,0.817,0.783,0.8,17528083.7,13995052.3486,33449
1647216000000,2022-03-14,ADABUSD,0.787,0.813,0.775,0.802,17806221.7,14206512.1332,34143
1647129600000,2022-03-13,ADABUSD,0.79,0.821,0.78,0.787,17943681.3,14359438.023,31972
1647043200000,2022-03-12,ADABUSD,0.789,0.802,0.787,0.789,11474144.3,9118644.2899,20366
1646956800000,2022-03-11,ADABUSD,0.807,0.819,0.783,0.789,19475728.0,15564149.1153,35388
1646870400000,2022-03-10,ADABUSD,0.85,0.854,0.787,0.807,23289452.0,18851737.3113,41844
1646784000000,2022-03-09,ADABUSD,0.802,0.864,0.799,0.85,28922626.3,24264662.1502,48637
1646697600000,2022-03-08,ADABUSD,0.793,0.821,0.788,0.802,25108718.0,20168369.4724,46682
1646611200000,2022-03-07,ADABUSD,0.823,0.847,0.777,0.793,30284735.0,24646519.2697,53340
1646524800000,2022-03-06,ADABUSD,0.866,0.872,0.82,0.823,17403153.7,14657619.6677,34463
1646438400000,2022-03-05,ADABUSD,0.845,0.883,0.819,0.866,17186143.0,14699645.0632,40376
1646352000000,2022-03-04,ADABUSD,0.903,0.903,0.827,0.845,31546577.1,27409087.106,67933
1646265600000,2022-03-03,ADABUSD,0.94,0.946,0.884,0.902,25197258.4,23017997.4988,62844
1646179200000,2022-03-02,ADABUSD,0.964,0.977,0.927,0.94,33125535.3,31583087.6435,71044
1646092800000,2022-03-01,ADABUSD,0.963,1.01,0.94,0.963,42159396.2,40891821.4512,95386
1646006400000,2022-02-28,ADABUSD,0.858,0.97,0.842,0.963,49005205.6,44538357.4109,100789
1645920000000,2022-02-27,ADABUSD,0.888,0.915,0.833,0.857,35976928.6,31426014.1794,73230
1645833600000,2022-02-26,ADABUSD,0.9,0.93,0.882,0.887,29601595.0,26790798.2094,62884
1645747200000,2022-02-25,ADABUSD,0.854,0.91,0.824,0.899,39892969.7,34550797.2306,87187
1645660800000,2022-02-24,ADABUSD,0.867,0.899,0.745,0.854,121312026.34,97397716.92858,193200
1645574400000,2022-02-23,ADABUSD,0.889,0.96,0.863,0.866,48327557.6,44217019.4645,88039
1645488000000,2022-02-22,ADABUSD,0.857,0.897,0.814,0.889,59796002.83,51174926.872702,89847
1645401600000,2022-02-21,ADABUSD,0.932,0.993,0.852,0.857,58763525.92,54533295.0749,103341
1645315200000,2022-02-20,ADABUSD,0.998,0.998,0.919,0.932,32294257.0,30504710.2194,63624
1645228800000,2022-02-19,ADABUSD,0.997,1.019,0.974,0.997,21801015.1,21722631.3318,42981
1645142400000,2022-02-18,ADABUSD,1.021,1.043,0.984,0.996,29681851.1,30105543.0071,57832
1645056000000,2022-02-17,ADABUSD,1.084,1.095,1.009,1.021,24980609.3,26265258.6155,57163
1644969600000,2022-02-16,ADABUSD,1.109,1.113,1.066,1.084,22603584.4,24605652.0899,45575
1644883200000,2022-02-15,ADABUSD,1.05,1.116,1.049,1.108,30167600.5,32805534.9161,57262
1644796800000,2022-02-14,ADABUSD,1.043,1.055,1.014,1.05,31385162.7,32549113.9476,50267
1644710400000,2022-02-13,ADABUSD,1.06,1.077,1.033,1.042,22250239.6,23464657.8241,44239
1644624000000,2022-02-12,ADABUSD,1.08,1.093,1.03,1.059,30423961.6,32346204.4932,59361
1644537600000,2022-02-11,ADABUSD,1.152,1.164,1.068,1.08,27803602.2,31479835.411,71409
1644451200000,2022-02-10,ADABUSD,1.196,1.225,1.145,1.151,39427551.6,46727181.8997,92796
1644364800000,2022-02-09,ADABUSD,1.177,1.216,1.153,1.195,26923121.2,32059035.4689,62143
1644278400000,2022-02-08,ADABUSD,1.2,1.264,1.133,1.176,52660943.3,63083411.2115,126611
1644192000000,2022-02-07,ADABUSD,1.143,1.209,1.126,1.199,47250101.1,55872739.2852,106801
1644105600000,2022-02-06,ADABUSD,1.126,1.151,1.098,1.143,19606639.8,22049206.6104,47505
1644019200000,2022-02-05,ADABUSD,1.14,1.179,1.098,1.126,34827586.7,39699301.6264,68922
1643932800000,2022-02-04,ADABUSD,1.061,1.14,1.046,1.14,32291600.8,35020807.9791,67722
1643846400000,2022-02-03,ADABUSD,1.028,1.062,1.016,1.061,22002616.7,22813463.3804,53893
1643760000000,2022-02-02,ADABUSD,1.097,1.103,1.022,1.026,26416670.2,27964794.7467,66079
1643673600000,2022-02-01,ADABUSD,1.052,1.097,1.035,1.096,25333685.5,26929829.0156,59200
1643587200000,2022-01-31,ADABUSD,1.036,1.06,1.009,1.052,22905980.5,23626411.4543,47306
1643500800000,2022-01-30,ADABUSD,1.06,1.078,1.024,1.036,17075741.9,17979186.7142,39023
1643414400000,2022-01-29,ADABUSD,1.049,1.084,1.038,1.059,20278367.9,21507399.4181,47692
1643328000000,2022-01-28,ADABUSD,1.043,1.059,1.008,1.049,27164887.0,28126508.657,59906
1643241600000,2022-01-27,ADABUSD,1.078,1.081,1.004,1.043,37654146.4,39155094.9518,86884
1643155200000,2022-01-26,ADABUSD,1.043,1.158,1.023,1.078,61104120.0,66531401.0445,149942
1643068800000,2022-01-25,ADABUSD,1.067,1.075,0.992,1.043,40708748.4,42126885.6354,93227
1642982400000,2022-01-24,ADABUSD,1.125,1.126,0.951,1.067,82176689.0,84097684.1724,158532
1642896000000,2022-01-23,ADABUSD,1.072,1.17,1.051,1.125,51116387.3,56391687.043,121523
1642809600000,2022-01-22,ADABUSD,1.121,1.155,0.917,1.071,106471099.88,112049430.213654,228473
1642723200000,2022-01-21,ADABUSD,1.26,1.283,1.101,1.121,65464539.4,78421777.1895,179797
1642636800000,2022-01-20,ADABUSD,1.336,1.427,1.251,1.26,44653678.4,60297775.5446,133592
1642550400000,2022-01-19,ADABUSD,1.458,1.534,1.327,1.337,58695719.3,82806792.9253,159647
1642464000000,2022-01-18,ADABUSD,1.602,1.638,1.412,1.458,87736315.4,132119282.1675,217431
1642377600000,2022-01-17,ADABUSD,1.412,1.607,1.387,1.604,89040597.2,134594285.9783,277604
1642291200000,2022-01-16,ADABUSD,1.293,1.429,1.287,1.412,42413576.9,58647930.1003,122668
1642204800000,2022-01-15,ADABUSD,1.293,1.32,1.252,1.292,17684735.6,22736154.009,47774
1642118400000,2022-01-14,ADABUSD,1.233,1.31,1.22,1.292,27127136.1,34346208.652,81573
1642032000000,2022-01-13,ADABUSD,1.312,1.354,1.227,1.233,34055673.5,43785460.3933,93806
1641945600000,2022-01-12,ADABUSD,1.188,1.315,1.187,1.313,25173739.6,31531552.6954,72826
1641859200000,2022-01-11,ADABUSD,1.124,1.196,1.121,1.187,19814342.1,23038505.5667,51584
1641772800000,2022-01-10,ADABUSD,1.171,1.182,1.07,1.123,27937941.6,31464001.35631,80582
1641686400000,2022-01-09,ADABUSD,1.182,1.206,1.147,1.17,18896359.9,22272382.2452,52655
1641600000000,2022-01-08,ADABUSD,1.21,1.254,1.124,1.182,25845668.45,30752130.269349,80591
1641513600000,2022-01-07,ADABUSD,1.28,1.285,1.19,1.208,30943058.1,37864104.2017,93687
1641427200000,2022-01-06,ADABUSD,1.23,1.296,1.186,1.28,28554238.5,35268856.5237,83898
1641340800000,2022-01-05,ADABUSD,1.31,1.353,1.194,1.23,30323936.5,38902692.5239,86583
1641254400000,2022-01-04,ADABUSD,1.319,1.351,1.295,1.309,18513613.7,24498763.5203,49283
1641168000000,2022-01-03,ADABUSD,1.378,1.378,1.31,1.319,15817824.6,21299386.0581,41681
1641081600000,2022-01-02,ADABUSD,1.38,1.392,1.342,1.378,15513465.2,21189082.113,37283
1640995200000,2022-01-01,ADABUSD,1.309,1.38,1.305,1.38,13844450.9,18503929.3411,34624
1640908800000,2021-12-31,ADABUSD,1.359,1.383,1.281,1.308,22114738.2,29637010.9354,57187
1640822400000,2021-12-30,ADABUSD,1.333,1.378,1.298,1.359,21157264.8,28378093.2544,55453
1640736000000,2021-12-29,ADABUSD,1.4,1.438,1.322,1.333,26493067.3,36642301.7661,71115
1640649600000,2021-12-28,ADABUSD,1.517,1.54,1.375,1.4,33595760.7,49109884.9778,109510
1640563200000,2021-12-27,ADABUSD,1.456,1.594,1.451,1.516,26188977.6,40360779.1598,87166
1640476800000,2021-12-26,ADABUSD,1.454,1.468,1.408,1.455,16276435.1,23494690.6619,49016
1640390400000,2021-12-25,ADABUSD,1.394,1.461,1.382,1.454,13724259.9,19618409.932,46639
1640304000000,2021-12-24,ADABUSD,1.475,1.491,1.382,1.394,21242095.5,30595788.7647,71712
1640217600000,2021-12-23,ADABUSD,1.328,1.49,1.308,1.475,34350498.8,47998883.5259,107763
1640131200000,2021-12-22,ADABUSD,1.281,1.369,1.276,1.327,27529002.4,36601114.7713,71569
1640044800000,2021-12-21,ADABUSD,1.238,1.29,1.227,1.281,17437106.8,21995497.5615,50171
1639958400000,2021-12-20,ADABUSD,1.245,1.261,1.202,1.237,19418026.5,23870113.0418,52886
1639872000000,2021-12-19,ADABUSD,1.243,1.311,1.241,1.245,18831638.5,24004152.1955,54680
1639785600000,2021-12-18,ADABUSD,1.218,1.267,1.2,1.242,12339663.7,15307398.6315,37894
1639699200000,2021-12-17,ADABUSD,1.24,1.259,1.182,1.218,18827090.78,23114906.249866,59074
1639612800000,2021-12-16,ADABUSD,1.312,1.331,1.236,1.24,17450748.4,22550931.1578,51121
1639526400000,2021-12-15,ADABUSD,1.267,1.333,1.205,1.311,25043103.5,31759560.8356,81676
1639440000000,2021-12-14,ADABUSD,1.225,1.285,1.199,1.267,25143257.5,31135596.1897,73821
1639353600000,2021-12-13,ADABUSD,1.348,1.358,1.2,1.224,25923733.8,32779896.2532,73096
1639267200000,2021-12-12,ADABUSD,1.355,1.415,1.32,1.346,24536504.8,33400863.032,70293
1639180800000,2021-12-11,ADABUSD,1.212,1.363,1.193,1.354,25532547.95,32534451.256236,69659
1639094400000,2021-12-10,ADABUSD,1.29,1.334,1.207,1.212,26449548.2,33879671.2531,68992
1639008000000,2021-12-09,ADABUSD,1.398,1.41,1.288,1.29,29362647.0,39438109.5556,66907
1638921600000,2021-12-08,ADABUSD,1.38,1.425,1.34,1.397,23919553.5,33075296.47,65072
1638835200000,2021-12-07,ADABUSD,1.421,1.481,1.367,1.379,30511371.8,43813648.1895,74092
1638748800000,2021-12-06,ADABUSD,1.381,1.444,1.256,1.422,50463792.4,67447679.0995,104859
1638662400000,2021-12-05,ADABUSD,1.421,1.437,1.286,1.38,42503934.3,57770420.728,89403
1638576000000,2021-12-04,ADABUSD,1.558,1.559,1.2,1.421,93851792.37,127667749.955756,206291
1638489600000,2021-12-03,ADABUSD,1.72,1.731,1.515,1.557,31268162.9,50926957.9784,103901
1638403200000,2021-12-02,ADABUSD,1.549,1.761,1.519,1.721,61612386.7,103415692.2186,181887
1638316800000,2021-12-01,ADABUSD,1.555,1.623,1.533,1.549,22822616.2,36103357.1305,66148
1638230400000,2021-11-30,ADABUSD,1.604,1.63,1.546,1.554,26154580.7,41396406.9372,74989
1638144000000,2021-11-29,ADABUSD,1.596,1.637,1.556,1.603,27270511.1,43531243.7785,66315
1638057600000,2021-11-28,ADABUSD,1.546,1.601,1.418,1.596,41385093.72,62273635.490864,83801
1637971200000,2021-11-27,ADABUSD,1.534,1.586,1.532,1.545,20187468.5,31491277.064,45589
1637884800000,2021-11-26,ADABUSD,1.677,1.686,1.5,1.534,48653147.46,76193988.876578,128391
1637798400000,2021-11-25,ADABUSD,1.666,1.75,1.62,1.677,37083527.3,62605942.8469,100167
1637712000000,2021-11-24,ADABUSD,1.751,1.754,1.587,1.666,43262954.38,71835215.326554,122639
1637625600000,2021-11-23,ADABUSD,1.778,1.817,1.74,1.752,21894778.2,38967055.1662,60324
1637539200000,2021-11-22,ADABUSD,1.837,1.841,1.758,1.779,20815957.0,37445886.7444,61125
1637452800000,2021-11-21,ADABUSD,1.924,1.925,1.834,1.837,13652388.7,25608397.654,42261
1637366400000,2021-11-20,ADABUSD,1.865,1.957,1.862,1.922,22274360.2,42330573.61,67866
1637280000000,2021-11-19,ADABUSD,1.788,1.895,1.755,1.865,23899776.2,43763590.3068,71310
1637193600000,2021-11-18,ADABUSD,1.878,1.908,1.703,1.788,37836103.71,68543999.702077,106828
