https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ACM,Volume BUSD,tradecount
1642896000000,2022-01-23,ACMBUSD,3.662,4.007,3.655,3.852,11632.5,44243.5237,353
1642809600000,2022-01-22,ACMBUSD,4.124,4.324,3.434,3.651,35878.3,138625.8238,916
1642723200000,2022-01-21,ACMBUSD,4.727,4.853,4.021,4.119,44097.0,200440.4802,1692
1642636800000,2022-01-20,ACMBUSD,4.765,5.064,4.734,4.734,16519.2,80527.0616,894
1642550400000,2022-01-19,ACMBUSD,4.912,4.939,4.621,4.795,9321.9,44601.8566,699
1642464000000,2022-01-18,ACMBUSD,5.015,5.06,4.729,4.942,9641.6,46878.2506,645
1642377600000,2022-01-17,ACMBUSD,4.956,5.782,4.886,5.018,105778.6,560464.0171,4355
1642291200000,2022-01-16,ACMBUSD,4.951,4.961,4.857,4.956,15347.3,75769.1545,607
1642204800000,2022-01-15,ACMBUSD,4.871,5.073,4.835,4.947,20026.2,99387.8071,581
1642118400000,2022-01-14,ACMBUSD,4.816,4.964,4.758,4.87,9153.3,44420.1022,493
1642032000000,2022-01-13,ACMBUSD,5.097,5.097,4.729,4.78,8041.3,39559.8924,588
1641945600000,2022-01-12,ACMBUSD,4.8,5.102,4.766,5.044,19147.9,93314.3007,1145
1641859200000,2022-01-11,ACMBUSD,4.536,5.839,4.479,4.833,164921.5,859481.8333,5993
1641772800000,2022-01-10,ACMBUSD,4.601,4.685,4.281,4.522,12277.6,55254.9205,762
1641686400000,2022-01-09,ACMBUSD,4.67,4.966,4.552,4.626,17508.8,83232.1154,939
1641600000000,2022-01-08,ACMBUSD,4.653,4.816,4.469,4.672,8703.3,40109.5989,504
1641513600000,2022-01-07,ACMBUSD,4.766,4.801,4.372,4.603,17599.5,80732.6796,928
1641427200000,2022-01-06,ACMBUSD,4.732,5.085,4.626,4.784,19109.7,91712.1508,1139
1641340800000,2022-01-05,ACMBUSD,5.098,5.208,4.55,4.732,11789.9,57310.3321,649
1641254400000,2022-01-04,ACMBUSD,5.171,5.207,5.07,5.111,4298.8,22089.462,414
1641168000000,2022-01-03,ACMBUSD,5.202,5.291,5.037,5.171,8299.9,42694.045,796
1641081600000,2022-01-02,ACMBUSD,5.186,5.467,5.12,5.187,8611.6,45370.5988,888
1640995200000,2022-01-01,ACMBUSD,5.038,5.243,5.02,5.195,8041.3,41399.6835,892
1640908800000,2021-12-31,ACMBUSD,5.078,5.239,4.926,5.019,5976.2,30407.047,562
1640822400000,2021-12-30,ACMBUSD,5.121,5.206,5.056,5.077,11123.2,57069.2553,686
1640736000000,2021-12-29,ACMBUSD,5.714,5.782,5.126,5.154,24475.1,132619.3641,1576
1640649600000,2021-12-28,ACMBUSD,5.492,6.5,5.404,5.69,240892.8,1427621.6843,14307
1640563200000,2021-12-27,ACMBUSD,5.516,7.422,5.386,5.497,178979.4,1137254.3572,6840
1640476800000,2021-12-26,ACMBUSD,5.504,5.565,5.296,5.516,9786.9,53066.4444,946
1640390400000,2021-12-25,ACMBUSD,5.278,5.567,5.278,5.476,8289.9,44740.0363,681
1640304000000,2021-12-24,ACMBUSD,5.403,5.491,5.242,5.274,11314.4,60490.6294,859
1640217600000,2021-12-23,ACMBUSD,5.193,5.526,5.187,5.409,57547.5,307595.7088,2786
1640131200000,2021-12-22,ACMBUSD,5.073,5.444,5.042,5.143,169667.3,882081.5937,2254
1640044800000,2021-12-21,ACMBUSD,4.985,5.347,4.916,5.073,38020.3,193653.033,2029
1639958400000,2021-12-20,ACMBUSD,4.712,5.685,4.385,4.979,71907.5,364572.1527,2787
1639872000000,2021-12-19,ACMBUSD,4.937,4.968,4.726,4.726,5318.8,25786.3928,415
1639785600000,2021-12-18,ACMBUSD,4.866,4.945,4.783,4.945,7254.8,35284.1672,558
1639699200000,2021-12-17,ACMBUSD,5.045,5.157,4.733,4.864,16529.1,81790.1639,872
1639612800000,2021-12-16,ACMBUSD,5.263,5.307,5.047,5.047,10232.6,52577.6264,716
1639526400000,2021-12-15,ACMBUSD,5.504,5.724,4.997,5.24,37727.314,198837.7443,1388
1639440000000,2021-12-14,ACMBUSD,5.259,5.619,5.041,5.477,62460.4,328379.2976,2172
1639353600000,2021-12-13,ACMBUSD,5.534,5.534,5.001,5.268,50792.657,266263.0755,1266
1639267200000,2021-12-12,ACMBUSD,5.569,5.689,5.418,5.539,11217.7,61966.2809,1048
1639180800000,2021-12-11,ACMBUSD,5.379,5.803,5.252,5.568,12956.4,72316.1024,1351
1639094400000,2021-12-10,ACMBUSD,5.501,5.694,5.314,5.314,36801.9,201235.8981,1517
1639008000000,2021-12-09,ACMBUSD,5.816,6.049,5.51,5.526,24086.7,138899.8911,1361
1638921600000,2021-12-08,ACMBUSD,5.84,5.898,5.596,5.798,13072.3,75758.5437,915
1638835200000,2021-12-07,ACMBUSD,5.945,6.425,5.7,5.836,51319.8,306915.606,3087
1638748800000,2021-12-06,ACMBUSD,5.978,6.46,5.388,5.917,60434.2,348501.1369,3325
1638662400000,2021-12-05,ACMBUSD,5.585,7.25,5.499,5.98,329868.5,2145626.2635,15044
1638576000000,2021-12-04,ACMBUSD,6.119,6.12,5.279,5.582,38932.0,214404.900728,1628
1638489600000,2021-12-03,ACMBUSD,6.243,6.496,5.931,6.116,17630.2,110248.0495,1148
1638403200000,2021-12-02,ACMBUSD,6.341,6.428,6.12,6.243,12308.6,76569.7276,1135
1638316800000,2021-12-01,ACMBUSD,6.285,6.627,6.229,6.335,28680.0,184361.2852,2043
1638230400000,2021-11-30,ACMBUSD,6.434,6.586,6.25,6.32,18369.7,117817.6504,1391
1638144000000,2021-11-29,ACMBUSD,6.376,6.603,6.277,6.4,10627.7,68220.8369,912
1638057600000,2021-11-28,ACMBUSD,6.546,6.59,6.056,6.376,14877.012,93738.3564,886
1637971200000,2021-11-27,ACMBUSD,6.343,6.611,6.331,6.558,9059.1,58630.1883,781
1637884800000,2021-11-26,ACMBUSD,6.834,6.834,6.244,6.282,25732.465,165561.196968,1556
1637798400000,2021-11-25,ACMBUSD,6.76,6.974,6.728,6.828,15304.7,104715.9247,1279
1637712000000,2021-11-24,ACMBUSD,6.92,6.952,6.541,6.722,23338.891,156335.4416,1532
1637625600000,2021-11-23,ACMBUSD,7.155,7.5,6.842,6.94,421719.1,3020543.1232,9743
1637539200000,2021-11-22,ACMBUSD,7.014,7.273,6.9,7.17,20917.0,147953.7257,2013
1637452800000,2021-11-21,ACMBUSD,7.198,7.305,7.017,7.017,13181.9,94853.2621,1257
1637366400000,2021-11-20,ACMBUSD,7.333,7.398,7.123,7.221,23712.9,170932.5947,1145
1637280000000,2021-11-19,ACMBUSD,6.953,7.35,6.919,7.315,12919.2,92940.4133,942
1637193600000,2021-11-18,ACMBUSD,7.479,7.495,6.889,6.951,19532.888,141111.4595,1209
1637107200000,2021-11-17,ACMBUSD,7.62,7.64,7.33,7.452,12324.5,92035.0104,1147
1637020800000,2021-11-16,ACMBUSD,8.093,8.102,7.402,7.624,27483.5,213331.2043,2094
1636934400000,2021-11-15,ACMBUSD,7.981,8.398,7.932,8.095,222262.4,1807807.8184,4161
1636848000000,2021-11-14,ACMBUSD,7.89,8.0,7.815,7.981,11254.3,88864.0032,1123
1636761600000,2021-11-13,ACMBUSD,7.872,7.999,7.81,7.905,9996.6,78813.5155,1189
1636675200000,2021-11-12,ACMBUSD,7.989,8.018,7.774,7.869,15035.0,118382.4683,1819
1636588800000,2021-11-11,ACMBUSD,7.812,8.015,7.728,7.962,18501.4,146490.6483,1396
1636502400000,2021-11-10,ACMBUSD,8.063,8.264,7.577,7.829,38627.0,311584.3195,3352
1636416000000,2021-11-09,ACMBUSD,8.112,8.259,8.028,8.063,23485.5,190776.1373,2026
1636329600000,2021-11-08,ACMBUSD,8.275,8.328,8.059,8.119,18582.0,150800.6687,1601
1636243200000,2021-11-07,ACMBUSD,8.118,8.854,8.089,8.275,78032.4,658060.1602,5343
1636156800000,2021-11-06,ACMBUSD,8.134,8.199,8.026,8.117,10271.3,83360.9086,1138
1636070400000,2021-11-05,ACMBUSD,8.087,8.233,8.034,8.134,21212.3,172530.9066,1605
1635984000000,2021-11-04,ACMBUSD,8.134,8.272,8.009,8.087,17778.4,144215.2479,1284
1635897600000,2021-11-03,ACMBUSD,8.411,8.438,8.097,8.139,22663.9,186737.4182,2081
1635811200000,2021-11-02,ACMBUSD,8.559,8.747,8.326,8.411,25009.8,212614.1286,2297
1635724800000,2021-11-01,ACMBUSD,8.525,8.747,8.324,8.561,19572.4,167057.8937,1955
1635638400000,2021-10-31,ACMBUSD,8.763,8.839,8.235,8.555,17416.0,148497.3589,1663
1635552000000,2021-10-30,ACMBUSD,8.503,8.9,8.418,8.783,20427.0,176113.0791,2199
1635465600000,2021-10-29,ACMBUSD,8.033,9.022,8.006,8.5,45004.3,382292.0628,3357
1635379200000,2021-10-28,ACMBUSD,8.018,8.313,7.966,8.067,18037.4,146241.5828,1649
1635292800000,2021-10-27,ACMBUSD,8.622,8.729,7.961,8.021,20586.1,170180.5376,1807
1635206400000,2021-10-26,ACMBUSD,8.756,8.844,8.6,8.603,15548.6,136062.4892,1543
1635120000000,2021-10-25,ACMBUSD,8.607,8.879,8.572,8.727,31914.4,277978.1387,2517
1635033600000,2021-10-24,ACMBUSD,8.756,8.824,8.508,8.602,17523.7,152400.8226,1652
1634947200000,2021-10-23,ACMBUSD,8.785,8.857,8.7,8.782,10072.2,88179.4577,905
1634860800000,2021-10-22,ACMBUSD,8.792,9.02,8.647,8.758,30029.4,264024.4812,2281
1634774400000,2021-10-21,ACMBUSD,8.955,9.506,8.7,8.798,63481.0,576915.224,4568
1634688000000,2021-10-20,ACMBUSD,8.78,9.094,8.72,8.952,33084.2,294189.5501,2797
1634601600000,2021-10-19,ACMBUSD,8.9,9.938,8.75,8.75,190164.3,1791037.9911,12264
1634515200000,2021-10-18,ACMBUSD,8.845,10.28,8.736,8.913,267417.0,2563224.8241,12163
1634428800000,2021-10-17,ACMBUSD,8.907,8.985,8.75,8.872,15505.3,138266.0687,1300
1634342400000,2021-10-16,ACMBUSD,8.915,9.087,8.836,8.906,23218.7,207947.518,2030
1634256000000,2021-10-15,ACMBUSD,9.152,9.166,8.834,8.938,29183.8,261998.3641,2723
1634169600000,2021-10-14,ACMBUSD,9.031,9.435,8.97,9.149,27200.2,248662.4113,2911
1634083200000,2021-10-13,ACMBUSD,8.952,9.18,8.613,9.002,32602.8,290898.2789,4106
1633996800000,2021-10-12,ACMBUSD,8.759,9.077,8.672,8.958,15109.3,133677.7065,2463
1633910400000,2021-10-11,ACMBUSD,8.908,9.054,8.723,8.775,9022.7,80289.1607,1106
1633824000000,2021-10-10,ACMBUSD,9.11,9.166,8.81,8.902,15136.3,136815.6125,1756
1633737600000,2021-10-09,ACMBUSD,9.03,9.3,9.001,9.105,14835.7,135361.5467,1925
1633651200000,2021-10-08,ACMBUSD,9.2,9.4,9.001,9.028,20782.9,190960.5419,2572
1633564800000,2021-10-07,ACMBUSD,9.093,9.539,8.908,9.2,65840.9,605731.7345,6365
1633478400000,2021-10-06,ACMBUSD,8.918,9.55,8.58,9.116,96664.8,879554.4113,8571
1633392000000,2021-10-05,ACMBUSD,8.825,9.117,8.765,8.925,43983.7,392080.4305,2813
1633305600000,2021-10-04,ACMBUSD,9.084,9.084,8.698,8.877,46911.0,417920.3038,2773
1633219200000,2021-10-03,ACMBUSD,9.19,9.356,9.003,9.084,21819.3,200875.306,1915
1633132800000,2021-10-02,ACMBUSD,9.203,9.6,9.063,9.201,60021.9,557828.7352,3999
1633046400000,2021-10-01,ACMBUSD,8.9,9.296,8.82,9.242,45760.3,414323.6456,3274
1632960000000,2021-09-30,ACMBUSD,8.822,8.99,8.675,8.884,32277.1,286677.1016,2130
1632873600000,2021-09-29,ACMBUSD,8.78,9.253,8.659,8.825,63659.6,572585.0537,4641
1632787200000,2021-09-28,ACMBUSD,9.91,10.6,8.771,8.803,192975.6,1913930.1908,13098
1632700800000,2021-09-27,ACMBUSD,9.765,10.827,9.725,9.916,240169.2,2487620.2538,14648
1632614400000,2021-09-26,ACMBUSD,9.537,10.561,9.001,9.763,90984.9,898620.535,6665
1632528000000,2021-09-25,ACMBUSD,9.481,9.876,9.201,9.537,41028.2,393891.0132,3495
1632441600000,2021-09-24,ACMBUSD,9.905,10.3,8.99,9.481,93983.8,917198.3019,6764
1632355200000,2021-09-23,ACMBUSD,9.633,10.6,9.387,9.858,150076.2,1502682.7852,10199
1632268800000,2021-09-22,ACMBUSD,9.212,10.95,9.191,9.64,338645.7,3346582.0225,20307
1632182400000,2021-09-21,ACMBUSD,8.667,11.9,8.12,9.212,1306273.3,13455935.9657,61277
1632096000000,2021-09-20,ACMBUSD,9.68,9.68,8.591,8.667,71863.5,652947.0349,5819
1632009600000,2021-09-19,ACMBUSD,10.687,11.0,9.513,9.656,62914.7,650942.8948,6212
1631923200000,2021-09-18,ACMBUSD,10.329,11.439,10.25,10.697,224078.7,2455305.2491,15882
1631836800000,2021-09-17,ACMBUSD,10.772,10.963,10.183,10.313,189780.9,1991038.7168,12806
1631750400000,2021-09-16,ACMBUSD,11.451,12.22,10.752,10.761,868842.6,9851322.7057,54769
1631664000000,2021-09-15,ACMBUSD,10.725,16.618,10.143,11.465,4545001.179,63175615.474536,268871
1631577600000,2021-09-14,ACMBUSD,8.052,12.6,7.985,10.725,1560215.694,17175655.69129,73083
1631491200000,2021-09-13,ACMBUSD,8.375,8.495,7.775,8.055,25980.0,211648.8906,2020
1631404800000,2021-09-12,ACMBUSD,8.296,8.73,8.134,8.377,23763.9,199133.0463,1815
1631318400000,2021-09-11,ACMBUSD,8.353,9.529,8.182,8.307,158161.4,1394490.8651,8913
1631232000000,2021-09-10,ACMBUSD,7.97,9.84,7.913,8.356,270262.2,2414712.7571,15405
1631145600000,2021-09-09,ACMBUSD,7.999,8.393,7.373,7.987,22121.0,178296.765922,2312
1631059200000,2021-09-08,ACMBUSD,7.89,8.121,7.463,7.994,20868.262,163540.085719,1433
1630972800000,2021-09-07,ACMBUSD,9.126,9.452,7.57,7.89,83135.678,732329.916589,5447
1630886400000,2021-09-06,ACMBUSD,9.434,9.47,9.017,9.155,20726.2,191373.2893,2070
1630800000000,2021-09-05,ACMBUSD,9.238,10.5,9.154,9.412,143551.233,1400087.105842,9929
1630713600000,2021-09-04,ACMBUSD,8.778,9.77,8.669,9.238,43760.4,399149.053967,4625
1630627200000,2021-09-03,ACMBUSD,8.693,9.033,8.598,8.807,29425.7,259005.812256,3403
1630540800000,2021-09-02,ACMBUSD,8.433,8.934,8.311,8.694,34688.425,298324.28296,3501
1630454400000,2021-09-01,ACMBUSD,8.083,8.767,8.011,8.433,25137.0,209900.2276,2489
1630368000000,2021-08-31,ACMBUSD,8.168,8.344,8.001,8.075,8637.0,70535.9832,1032
1630281600000,2021-08-30,ACMBUSD,8.413,8.461,8.077,8.178,8623.5,71198.6771,1019
1630195200000,2021-08-29,ACMBUSD,8.594,8.659,8.415,8.419,6092.2,51953.2974,574
1630108800000,2021-08-28,ACMBUSD,8.729,8.817,8.495,8.584,5089.7,44141.5691,718
1630022400000,2021-08-27,ACMBUSD,8.214,8.857,8.0,8.729,18346.974,154176.604867,1696
1629936000000,2021-08-26,ACMBUSD,8.761,8.859,8.238,8.238,9955.193,85140.895379,1241
1629849600000,2021-08-25,ACMBUSD,8.581,9.466,8.581,8.793,21802.742,194862.580224,2135
1629763200000,2021-08-24,ACMBUSD,9.056,9.255,8.581,8.581,12293.467,110271.074004,1659
1629676800000,2021-08-23,ACMBUSD,9.02,9.24,8.999,9.065,14667.374,133654.741242,1204
1629590400000,2021-08-22,ACMBUSD,9.179,9.34,8.874,9.006,10387.533,94751.60859,1108
1629504000000,2021-08-21,ACMBUSD,9.353,9.467,9.185,9.199,10047.951,93390.990111,923
1629417600000,2021-08-20,ACMBUSD,9.321,9.51,9.217,9.429,15560.071,146203.632787,1354
1629331200000,2021-08-19,ACMBUSD,9.221,9.35,8.983,9.285,11196.416,102486.263987,1216
1629244800000,2021-08-18,ACMBUSD,9.328,9.632,9.174,9.245,11019.292,103785.448256,1687
1629158400000,2021-08-17,ACMBUSD,9.5,9.851,9.166,9.349,17241.157,163146.406134,2097
1629072000000,2021-08-16,ACMBUSD,9.783,9.953,9.5,9.5,19977.288,195688.431399,1941
1628985600000,2021-08-15,ACMBUSD,9.672,10.391,9.58,9.828,34801.684,346731.721022,4440
1628899200000,2021-08-14,ACMBUSD,9.777,9.833,9.5,9.639,15038.571,145812.535642,1577
1628812800000,2021-08-13,ACMBUSD,9.864,10.021,9.613,9.777,16935.739,165603.983383,2016
1628726400000,2021-08-12,ACMBUSD,9.4,10.606,9.349,9.813,95564.376,954520.277946,8496
1628640000000,2021-08-11,ACMBUSD,9.777,9.917,9.27,9.441,28193.33,272285.23877,3186
1628553600000,2021-08-10,ACMBUSD,9.983,10.468,9.62,9.776,64636.526,642537.25003,5672
1628467200000,2021-08-09,ACMBUSD,8.586,10.942,8.552,9.982,472640.703,4680611.605939,28885
1628380800000,2021-08-08,ACMBUSD,8.945,9.172,8.557,8.61,25193.536,223097.564537,2655
1628294400000,2021-08-07,ACMBUSD,9.081,9.316,8.697,8.945,32086.75,288346.496435,3421
1628208000000,2021-08-06,ACMBUSD,8.622,9.4,8.524,9.08,26059.22,231704.945787,3658
1628121600000,2021-08-05,ACMBUSD,8.665,8.864,8.385,8.627,18951.824,162892.81085,1871
1628035200000,2021-08-04,ACMBUSD,8.558,8.924,8.436,8.7,8677.488,75181.492818,1351
1627948800000,2021-08-03,ACMBUSD,8.882,8.943,8.412,8.567,12187.287,106378.242785,1501
1627862400000,2021-08-02,ACMBUSD,8.447,9.158,8.377,8.883,21550.725,191552.117054,2583
1627776000000,2021-08-01,ACMBUSD,8.762,8.905,8.428,8.497,10057.967,87512.461301,1334
1627689600000,2021-07-31,ACMBUSD,8.683,8.979,8.554,8.766,10342.231,90379.459096,1438
1627603200000,2021-07-30,ACMBUSD,8.683,9.322,8.301,8.682,147380.315,1288569.201853,7005
1627516800000,2021-07-29,ACMBUSD,8.0,8.771,7.836,8.702,26049.831,218357.59472,2869
1627430400000,2021-07-28,ACMBUSD,8.113,8.194,7.868,8.038,12032.163,96396.869807,1542
1627344000000,2021-07-27,ACMBUSD,7.942,8.39,7.762,8.112,29217.041,237467.4926,3501
1627257600000,2021-07-26,ACMBUSD,8.287,8.43,7.785,7.926,19326.132,156195.876014,2287
1627171200000,2021-07-25,ACMBUSD,8.103,8.5,7.75,8.304,38428.865,311980.885336,4256
1627084800000,2021-07-24,ACMBUSD,8.644,8.779,7.939,8.101,26557.678,220818.497046,3198
1626998400000,2021-07-23,ACMBUSD,7.993,9.37,7.762,8.633,101617.999,882106.805946,8498
1626912000000,2021-07-22,ACMBUSD,7.148,8.15,7.055,7.976,94581.81,733241.263833,8654
1626825600000,2021-07-21,ACMBUSD,6.286,7.458,6.256,7.151,50556.752,349885.300264,4927
1626739200000,2021-07-20,ACMBUSD,6.415,6.776,5.95,6.313,65717.092,417753.711608,5362
1626652800000,2021-07-19,ACMBUSD,6.204,6.633,6.071,6.416,65093.772,413814.11955,4962
1626566400000,2021-07-18,ACMBUSD,6.062,6.304,5.999,6.178,3897.995,24026.309182,615
1626480000000,2021-07-17,ACMBUSD,6.05,6.193,5.875,6.086,3399.118,20577.690012,692
1626393600000,2021-07-16,ACMBUSD,6.29,6.363,5.999,6.06,10089.72,61784.464655,1442
1626307200000,2021-07-15,ACMBUSD,6.538,6.694,6.223,6.283,19033.097,123882.479498,1890
1626220800000,2021-07-14,ACMBUSD,6.584,6.786,6.251,6.505,25327.279,165963.591625,2771
1626134400000,2021-07-13,ACMBUSD,6.64,6.955,6.307,6.582,51633.698,340226.156843,5265
1626048000000,2021-07-12,ACMBUSD,6.2,6.946,6.014,6.64,69575.872,454364.203585,6899
1625961600000,2021-07-11,ACMBUSD,6.152,6.845,6.127,6.228,86635.459,560599.699952,6337
1625875200000,2021-07-10,ACMBUSD,5.984,6.326,5.912,6.127,17591.983,106857.733461,1284
1625788800000,2021-07-09,ACMBUSD,5.851,6.023,5.79,5.997,4418.058,26135.06057,705
1625702400000,2021-07-08,ACMBUSD,6.073,6.145,5.816,5.853,18808.171,113246.18183,1746
1625616000000,2021-07-07,ACMBUSD,6.055,6.239,6.005,6.075,13300.999,81314.193813,1142
1625529600000,2021-07-06,ACMBUSD,6.046,6.245,5.998,6.054,12634.346,76983.597543,1351
1625443200000,2021-07-05,ACMBUSD,6.101,6.269,5.961,6.023,16108.769,97948.53998,1258
1625356800000,2021-07-04,ACMBUSD,6.05,6.451,6.035,6.127,13288.703,81991.05856,1210
1625270400000,2021-07-03,ACMBUSD,5.963,6.431,5.926,6.054,21485.176,131090.548622,1534
1625184000000,2021-07-02,ACMBUSD,6.081,6.25,5.905,5.994,13031.519,78197.957055,1227
1625097600000,2021-07-01,ACMBUSD,6.061,6.652,5.85,6.081,54430.565,340724.397011,4603
1625011200000,2021-06-30,ACMBUSD,6.088,6.113,5.855,6.061,23776.822,143266.698204,1298
1624924800000,2021-06-29,ACMBUSD,6.039,6.281,6.038,6.088,17498.853,107661.22299,1170
1624838400000,2021-06-28,ACMBUSD,6.034,6.367,5.835,6.039,42787.335,260912.090744,3462
1624752000000,2021-06-27,ACMBUSD,5.959,6.171,5.75,6.011,19564.537,116685.858139,2060
1624665600000,2021-06-26,ACMBUSD,5.976,6.676,5.565,5.951,36544.995,221832.632157,2917
1624579200000,2021-06-25,ACMBUSD,6.283,6.353,5.76,5.976,7652.526,46273.153108,1165
1624492800000,2021-06-24,ACMBUSD,6.268,6.428,6.069,6.269,9998.469,62670.310893,1131
1624406400000,2021-06-23,ACMBUSD,6.015,6.58,5.919,6.268,20930.743,131779.046173,1678
1624320000000,2021-06-22,ACMBUSD,5.725,6.682,5.561,6.01,38645.949,239334.133733,4016
1624233600000,2021-06-21,ACMBUSD,7.186,7.188,5.685,5.816,23643.228,155215.464023,2557
1624147200000,2021-06-20,ACMBUSD,7.503,7.76,6.932,7.222,49153.867,362835.7485,3605
1624060800000,2021-06-19,ACMBUSD,7.162,8.285,6.9,7.503,162513.118,1270669.919046,11895
1623974400000,2021-06-18,ACMBUSD,7.254,7.829,6.795,7.162,79021.293,577264.644661,6949
1623888000000,2021-06-17,ACMBUSD,6.666,8.28,6.666,7.255,118922.449,881017.340502,8727
1623801600000,2021-06-16,ACMBUSD,7.012,7.17,6.604,6.652,19753.597,135123.963813,2048
1623715200000,2021-06-15,ACMBUSD,6.851,8.32,6.583,6.971,42474.066,301670.346629,4151
1623628800000,2021-06-14,ACMBUSD,6.807,7.09,6.611,6.851,20889.368,142812.730639,2163
1623542400000,2021-06-13,ACMBUSD,6.571,7.0,6.295,6.807,19825.778,130545.243137,2225
1623456000000,2021-06-12,ACMBUSD,6.905,7.054,6.104,6.577,57704.578,380685.115345,3615
1623369600000,2021-06-11,ACMBUSD,7.55,9.575,6.825,6.829,764265.825,6414219.963566,46078
1623283200000,2021-06-10,ACMBUSD,6.294,8.4,5.954,7.537,328309.938,2351616.777911,20897
1623196800000,2021-06-09,ACMBUSD,6.195,6.315,5.893,6.285,13315.672,81738.454834,1807
1623110400000,2021-06-08,ACMBUSD,6.679,7.094,5.51,6.2,217362.318,1396922.443078,4171
1623024000000,2021-06-07,ACMBUSD,7.086,7.398,6.607,6.669,98405.529,674529.948823,4135
1622937600000,2021-06-06,ACMBUSD,7.202,7.312,6.941,7.086,9120.661,65164.310244,1326
1622851200000,2021-06-05,ACMBUSD,7.041,7.344,6.796,7.231,21231.027,150412.574754,2574
1622764800000,2021-06-04,ACMBUSD,7.638,7.828,6.825,7.04,21094.658,152219.354499,3210
1622678400000,2021-06-03,ACMBUSD,7.34,7.885,7.2,7.638,24998.315,188070.871644,3562
1622592000000,2021-06-02,ACMBUSD,7.203,7.755,7.148,7.355,22453.875,167370.889023,2853
1622505600000,2021-06-01,ACMBUSD,7.656,7.747,7.1,7.202,531949.529,4029649.741522,8072
1622419200000,2021-05-31,ACMBUSD,7.284,7.695,6.997,7.652,19359.744,141851.198412,2296
1622332800000,2021-05-30,ACMBUSD,7.2,7.705,6.933,7.3,10198.161,75219.299526,1596
1622246400000,2021-05-29,ACMBUSD,7.781,7.897,6.859,7.21,11268.232,83590.991583,1564
1622160000000,2021-05-28,ACMBUSD,8.61,9.056,7.387,7.76,81496.678,677570.994489,6420
1622073600000,2021-05-27,ACMBUSD,7.819,9.588,7.1,8.64,132303.211,1138796.056885,8769
1621987200000,2021-05-26,ACMBUSD,7.516,8.6,7.168,7.812,64313.083,500176.337245,5200
1621900800000,2021-05-25,ACMBUSD,8.413,8.832,6.804,7.517,55450.848,427971.598598,4877
1621814400000,2021-05-24,ACMBUSD,7.977,9.0,7.317,8.343,70313.84,571588.292251,6366
1621728000000,2021-05-23,ACMBUSD,12.684,12.866,6.493,8.055,89323.37,774712.914011,8302
1621641600000,2021-05-22,ACMBUSD,14.678,15.111,11.559,12.787,84642.173,1116816.960455,15553
1621555200000,2021-05-21,ACMBUSD,12.941,16.069,11.261,14.677,225225.139,3206139.574071,29919
1621468800000,2021-05-20,ACMBUSD,9.881,14.452,8.963,12.931,61348.54,719584.548654,11894
1621382400000,2021-05-19,ACMBUSD,15.746,16.5,8.802,9.815,122764.231,1628012.529837,22386
1621296000000,2021-05-18,ACMBUSD,13.642,17.464,13.533,15.643,201268.221,3161546.099884,31487
1621209600000,2021-05-17,ACMBUSD,13.464,14.472,11.813,13.624,141307.814,1859544.260515,19118
1621123200000,2021-05-16,ACMBUSD,15.849,19.0,12.6,13.535,344657.115,5449168.08277,52892
1621036800000,2021-05-15,ACMBUSD,13.17,20.954,12.107,15.766,583481.265,10085737.844407,77987
1620950400000,2021-05-14,ACMBUSD,10.981,14.4,10.711,13.149,127770.399,1573858.332075,15507
1620864000000,2021-05-13,ACMBUSD,9.895,15.9,9.447,10.98,620782.538,8156478.569673,41943
1620777600000,2021-05-12,ACMBUSD,9.282,17.5,9.192,9.895,319950.821,4048080.403311,24558
1620691200000,2021-05-11,ACMBUSD,9.14,9.778,8.72,9.291,112874.011,1041382.646093,2826
1620604800000,2021-05-10,ACMBUSD,9.927,10.228,9.036,9.101,12321.643,119018.321171,1876
1620518400000,2021-05-09,ACMBUSD,10.253,10.626,9.533,9.985,21558.547,217739.228626,3350
1620432000000,2021-05-08,ACMBUSD,10.252,10.693,10.007,10.252,7061.408,73226.200381,1007
1620345600000,2021-05-07,ACMBUSD,10.223,10.747,10.001,10.252,13340.133,137905.396771,1530
1620259200000,2021-05-06,ACMBUSD,10.659,10.831,9.916,10.272,9787.138,101828.771757,1577
1620172800000,2021-05-05,ACMBUSD,10.317,10.854,10.143,10.656,11096.114,116818.36161,1193
1620086400000,2021-05-04,ACMBUSD,11.018,11.183,10.204,10.312,9073.918,97841.770261,1365
1620000000000,2021-05-03,ACMBUSD,10.944,11.605,10.6,11.017,15314.206,170374.169784,2386
1619913600000,2021-05-02,ACMBUSD,10.936,11.4,10.475,11.006,11312.856,122246.410009,1713
1619827200000,2021-05-01,ACMBUSD,11.006,11.763,10.717,10.923,13228.551,147267.213388,2249
1619740800000,2021-04-30,ACMBUSD,10.694,11.714,10.5,10.924,18525.595,204560.05562,2932
1619654400000,2021-04-29,ACMBUSD,10.115,11.213,9.98,10.693,21017.041,221400.240743,2886
1619568000000,2021-04-28,ACMBUSD,10.363,10.799,9.988,10.108,10177.628,105001.773854,1683
1619481600000,2021-04-27,ACMBUSD,10.165,10.473,9.975,10.348,14460.318,148739.856282,1481
1619395200000,2021-04-26,ACMBUSD,9.529,10.378,9.529,10.127,15110.606,151934.7761,1598
